Administrative,Informational,ProductRelated,ExitRates,Revenue,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_8,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_20,TrafficType_Other,Month_Dec,Month_Mar,Month_May,Month_Nov,VisitorType_New_Visitor,is_special_day,Administrative_Duration_log,PageValues_log,Visited_Informational,ProductRelated_Duration_sqrt,has_bounce,high_exit_rate
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,1.7320508075688772,0,0
0,0,2,0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,1.6329931619575142,1,0
0,0,4,0.1625,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.0,0.0,0,1.5275252315428378,1,0
0,0,3,0.133333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,1.0,1,0
0,0,1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,1.0,0,0
0,0,1,0.066666667,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,0.7071067811865476,0,0
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,6,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
3,0,0,0.033333333,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,4.8283137373023015,0.0,0,0.0,0,0
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,4,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,0,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
1,0,1,0.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,3,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
1,0,2,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,3.374168709274236,0.0,0,0.0,1,0
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
1,0,1,0.2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,3,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,2,1,0.133333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1,0.0,1,0
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
1,0,0,0.022222222,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.5649493574615367,0.0,0,0.0,0,0
0,0,3,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
2,0,0,0.05,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,2.9014215940827497,0.0,0,0.0,0,0
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,2,1,0.133333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1,0.0,1,0
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,0.0,0,0.0,1,1
2,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3.996364153861897,0.0,0,0.0,1,0
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,0
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,5,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
1,0,1,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.4849066497880004,0.0,0,0.0,0,0
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
1,0,1,0.066666667,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,3.8066624897703196,0.0,0,0.0,0,0
2,0,0,0.033333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,5.286244785313768,0.0,0,0.0,0,0
0,0,1,0.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
1,0,0,0.066666667,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.407841924380824,0.0,0,0.0,0,0
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,3,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
0,0,5,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
0,0,2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
0,0,3,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,0.0,1,1
0,0,1,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.0,0.0,0,0.0,1,1
